job_ad_id,job_city,job_industry,job_type,job_fed_contractor,job_equal_opp_employer,job_ownership,job_req_any,job_req_communication,job_req_education,job_req_min_experience,job_req_computer,job_req_organization,job_req_school,received_callback,firstname,race,gender,years_college,college_degree,honors,worked_during_school,years_experience,computer_skills,special_skills,volunteer,military,employment_holes,has_email_address,resume_quality
1186,Chicago,business_and_personal_service,secretary,0,No,private,Yes,No,No,None,Yes,No,none_listed,0,Emily,white,Female,4,No,No,No,4,Yes,No,No,No,No,No,low
1186,Chicago,business_and_personal_service,secretary,0,No,private,Yes,No,No,None,Yes,No,none_listed,0,Keisha,black,Female,2,No,No,No,3,Yes,No,No,No,No,No,low
1187,Chicago,transportation_communication,sales_rep,0,No,unknown,Yes,No,No,2,No,No,none_listed,0,Brendan,white,Male,3,No,No,No,8,No,Yes,No,No,No,No,low
1187,Chicago,transportation_communication,sales_rep,0,No,unknown,Yes,No,No,2,No,No,none_listed,0,Jay,white,Male,4,No,No,No,7,Yes,Yes,No,No,No,Yes,high
1187,Chicago,transportation_communication,sales_rep,0,No,unknown,Yes,No,No,2,No,No,none_listed,1,Latonya,black,Female,3,No,No,No,8,No,Yes,No,No,No,No,low
1187,Chicago,transportation_communication,sales_rep,0,No,unknown,Yes,No,No,2,No,No,none_listed,1,Tamika,black,Female,4,No,No,No,8,Yes,Yes,No,No,No,Yes,high
1188,Boston,business_and_personal_service,secretary,0,No,private,Yes,No,No,None,Yes,No,none_listed,0,Ebony,black,Female,2,No,No,No,16,Yes,Yes,No,No,No,Yes,high
1188,Boston,business_and_personal_service,secretary,0,No,private,Yes,No,No,None,Yes,No,none_listed,0,Emily,white,Female,3,No,No,No,1,Yes,Yes,No,No,No,No,low
1188,Boston,business_and_personal_service,secretary,0,No,private,Yes,No,No,None,Yes,No,none_listed,0,Jill,white,Female,3,No,No,Yes,26,Yes,Yes,Yes,No,No,Yes,high
1188,Boston,business_and_personal_service,secretary,0,No,private,Yes,No,No,None,Yes,No,none_listed,0,Lakisha,black,Female,3,No,No,Yes,5,No,Yes,No,No,No,No,low
1189,Boston,business_and_personal_service,clerical,0,No,private,Yes,No,No,None,Yes,No,none_listed,0,Anne,white,Female,3,No,No,No,2,No,Yes,No,No,No,No,low
1189,Boston,business_and_personal_service,clerical,0,No,private,Yes,No,No,None,Yes,No,none_listed,0,Latoya,black,Female,3,No,No,No,13,Yes,Yes,No,No,No,No,low
1189,Boston,business_and_personal_service,clerical,0,No,private,Yes,No,No,None,Yes,No,none_listed,0,Meredith,white,Female,3,No,No,Yes,14,Yes,Yes,Yes,No,No,Yes,high
1189,Boston,business_and_personal_service,clerical,0,No,private,Yes,No,No,None,Yes,No,none_listed,0,Tanisha,black,Female,2,No,No,No,18,No,No,Yes,No,No,Yes,high
1190,Boston,finance_insurance_real_estate,secretary,0,No,private,Yes,Yes,No,3,Yes,No,none_listed,0,Allison,white,Female,2,No,No,No,16,Yes,Yes,No,No,No,Yes,high
1190,Boston,finance_insurance_real_estate,secretary,0,No,private,Yes,Yes,No,3,Yes,No,none_listed,0,Ebony,black,Female,3,No,No,No,13,Yes,Yes,No,No,No,Yes,low
1190,Boston,finance_insurance_real_estate,secretary,0,No,private,Yes,Yes,No,3,Yes,No,none_listed,0,Lakisha,black,Female,3,No,No,Yes,13,Yes,Yes,Yes,No,No,Yes,high
1190,Boston,finance_insurance_real_estate,secretary,0,No,private,Yes,Yes,No,3,Yes,No,none_listed,0,Meredith,white,Female,4,No,No,No,11,Yes,Yes,No,No,No,No,low
1191,Boston,business_and_personal_service,secretary,0,No,private,Yes,No,No,3,Yes,No,none_listed,0,Jill,white,Female,3,No,No,Yes,13,Yes,Yes,No,No,No,No,high
1191,Boston,business_and_personal_service,secretary,0,No,private,Yes,No,No,3,Yes,No,none_listed,0,Kenya,black,Female,4,No,No,No,11,Yes,Yes,No,No,No,No,low
1191,Boston,business_and_personal_service,secretary,0,No,private,Yes,No,No,3,Yes,No,none_listed,0,Sarah,white,Female,3,No,No,No,13,Yes,Yes,No,No,No,Yes,low
1191,Boston,business_and_personal_service,secretary,0,No,private,Yes,No,No,3,Yes,No,none_listed,0,Tamika,black,Female,2,No,No,No,16,Yes,Yes,No,No,No,Yes,high
1192,Chicago,other_service,secretary,0,No,nonprofit,Yes,No,No,None,Yes,No,none_listed,0,Aisha,black,Female,3,No,No,Yes,6,Yes,No,No,No,No,No,low
1192,Chicago,other_service,secretary,0,No,nonprofit,Yes,No,No,None,Yes,No,none_listed,0,Allison,white,Female,2,No,No,No,6,Yes,No,No,No,No,No,low
1192,Chicago,other_service,secretary,0,No,nonprofit,Yes,No,No,None,Yes,No,none_listed,0,Sarah,white,Female,3,No,No,Yes,6,Yes,No,Yes,No,No,Yes,high
1192,Chicago,other_service,secretary,0,No,nonprofit,Yes,No,No,None,Yes,No,none_listed,0,Tamika,black,Female,3,No,No,Yes,6,Yes,No,Yes,Yes,No,Yes,high
1193,Chicago,business_and_personal_service,secretary,NA,Yes,unknown,Yes,No,No,None,Yes,No,none_listed,0,Allison,white,Female,4,No,No,Yes,11,Yes,No,No,No,No,Yes,high
1193,Chicago,business_and_personal_service,secretary,NA,Yes,unknown,Yes,No,No,None,Yes,No,none_listed,0,Anne,white,Female,3,No,No,No,10,Yes,No,No,No,No,No,low
1193,Chicago,business_and_personal_service,secretary,NA,Yes,unknown,Yes,No,No,None,Yes,No,none_listed,0,Ebony,black,Female,4,No,No,Yes,12,Yes,No,No,No,No,No,low
1193,Chicago,business_and_personal_service,secretary,NA,Yes,unknown,Yes,No,No,None,Yes,No,none_listed,0,Lakisha,black,Female,3,No,No,Yes,9,Yes,No,Yes,No,No,Yes,high
1194,Chicago,business_and_personal_service,manager,0,Yes,private,Yes,No,No,Some,No,No,none_listed,0,Allison,white,Female,4,No,No,Yes,5,No,No,Yes,No,No,Yes,high
1194,Chicago,business_and_personal_service,manager,0,Yes,private,Yes,No,No,Some,No,No,none_listed,0,Latonya,black,Female,4,No,No,Yes,5,No,Yes,Yes,No,No,Yes,high
1195,Chicago,other_service,secretary,1,No,private,Yes,No,No,3,No,No,none_listed,0,Kristen,white,Female,4,No,No,Yes,4,Yes,No,No,No,No,No,low
1195,Chicago,other_service,secretary,1,No,private,Yes,No,No,3,No,No,none_listed,0,Sarah,white,Female,3,No,No,Yes,4,Yes,Yes,Yes,No,No,Yes,high
1195,Chicago,other_service,secretary,1,No,private,Yes,No,No,3,No,No,none_listed,0,Tamika,black,Female,4,No,No,No,4,Yes,No,No,No,No,No,low
1195,Chicago,other_service,secretary,1,No,private,Yes,No,No,3,No,No,none_listed,0,Tanisha,black,Female,3,No,No,Yes,4,Yes,No,Yes,Yes,No,Yes,high
1196,Chicago,wholesale_and_retail_trade,secretary,NA,No,unknown,Yes,No,Yes,3,No,Yes,Some_college,0,Jill,white,Female,4,No,No,No,5,Yes,Yes,Yes,No,No,Yes,high
1196,Chicago,wholesale_and_retail_trade,secretary,NA,No,unknown,Yes,No,Yes,3,No,Yes,Some_college,0,Latoya,black,Female,4,No,No,Yes,8,Yes,No,No,No,No,Yes,high
1197,Chicago,wholesale_and_retail_trade,retail_sales,0,No,private,Yes,No,No,2,No,No,none_listed,1,Kristen,white,Female,4,No,No,Yes,6,No,Yes,Yes,No,No,Yes,high
1197,Chicago,wholesale_and_retail_trade,retail_sales,0,No,private,Yes,No,No,2,No,No,none_listed,0,Lakisha,black,Female,4,No,No,No,3,Yes,Yes,No,No,No,No,low
1197,Chicago,wholesale_and_retail_trade,retail_sales,0,No,private,Yes,No,No,2,No,No,none_listed,0,Latonya,black,Female,4,No,No,Yes,4,Yes,Yes,Yes,No,No,Yes,high
1197,Chicago,wholesale_and_retail_trade,retail_sales,0,No,private,Yes,No,No,2,No,No,none_listed,1,Meredith,white,Female,2,No,No,No,7,No,No,No,No,No,No,low
1198,Chicago,other_service,secretary,NA,Yes,unknown,Yes,No,No,3,Yes,No,none_listed,0,Anne,white,Female,4,No,No,Yes,7,Yes,Yes,No,No,No,Yes,high
1198,Chicago,other_service,secretary,NA,Yes,unknown,Yes,No,No,3,Yes,No,none_listed,0,Ebony,black,Female,3,No,No,Yes,8,Yes,No,No,No,No,Yes,high
1198,Chicago,other_service,secretary,NA,Yes,unknown,Yes,No,No,3,Yes,No,none_listed,0,Jill,white,Female,4,No,No,No,6,Yes,No,No,No,No,No,low
1198,Chicago,other_service,secretary,NA,Yes,unknown,Yes,No,No,3,Yes,No,none_listed,0,Tanisha,black,Female,4,No,No,No,6,Yes,No,No,No,No,No,low
1199,Chicago,wholesale_and_retail_trade,retail_sales,1,No,public,No,No,No,None,No,No,none_listed,0,Carrie,white,Female,4,No,No,Yes,5,No,Yes,Yes,No,No,Yes,high
1199,Chicago,wholesale_and_retail_trade,retail_sales,1,No,public,No,No,No,None,No,No,none_listed,0,Emily,white,Female,4,No,No,No,2,Yes,Yes,No,No,No,No,low
1199,Chicago,wholesale_and_retail_trade,retail_sales,1,No,public,No,No,No,None,No,No,none_listed,0,Kenya,black,Female,2,No,No,No,3,No,No,No,No,No,No,low
1199,Chicago,wholesale_and_retail_trade,retail_sales,1,No,public,No,No,No,None,No,No,none_listed,0,Tremayne,black,Male,4,No,No,No,6,No,Yes,Yes,No,No,Yes,high
1200,Chicago,business_and_personal_service,secretary,0,Yes,private,Yes,No,No,None,Yes,No,none_listed,0,Carrie,white,Female,3,No,No,Yes,12,Yes,No,Yes,Yes,No,Yes,high
1200,Chicago,business_and_personal_service,secretary,0,Yes,private,Yes,No,No,None,Yes,No,none_listed,0,Jill,white,Female,4,No,No,Yes,13,Yes,No,No,No,No,No,low
1200,Chicago,business_and_personal_service,secretary,0,Yes,private,Yes,No,No,None,Yes,No,none_listed,0,Latoya,black,Female,2,No,No,No,11,Yes,No,No,No,No,No,low
1200,Chicago,business_and_personal_service,secretary,0,Yes,private,Yes,No,No,None,Yes,No,none_listed,0,Tanisha,black,Female,3,No,No,Yes,13,Yes,No,Yes,Yes,No,Yes,high
1201,Chicago,other_service,supervisor,0,No,unknown,Yes,Yes,No,Some,Yes,No,none_listed,0,Laurie,white,Female,4,No,No,No,6,Yes,No,No,No,No,No,low
1201,Chicago,other_service,supervisor,0,No,unknown,Yes,Yes,No,Some,Yes,No,none_listed,0,Tamika,black,Female,4,No,No,No,6,Yes,Yes,No,No,No,No,low
1202,Chicago,business_and_personal_service,supervisor,0,No,private,Yes,Yes,No,5,Yes,No,none_listed,0,Sarah,white,Female,3,No,No,No,21,Yes,No,Yes,No,No,No,high
1202,Chicago,business_and_personal_service,supervisor,0,No,private,Yes,Yes,No,5,Yes,No,none_listed,0,Tamika,black,Female,4,No,No,Yes,7,Yes,Yes,No,No,No,Yes,high
1203,Chicago,finance_insurance_real_estate,retail_sales,0,Yes,private,Yes,Yes,No,None,Yes,No,none_listed,0,Emily,white,Female,3,No,No,No,8,Yes,No,No,No,No,No,low
1203,Chicago,finance_insurance_real_estate,retail_sales,0,Yes,private,Yes,Yes,No,None,Yes,No,none_listed,0,Kenya,black,Female,3,No,No,Yes,11,Yes,No,Yes,No,No,Yes,high
1203,Chicago,finance_insurance_real_estate,retail_sales,0,Yes,private,Yes,Yes,No,None,Yes,No,none_listed,0,Kristen,white,Female,4,No,No,No,9,Yes,No,Yes,No,No,Yes,high
1203,Chicago,finance_insurance_real_estate,retail_sales,0,Yes,private,Yes,Yes,No,None,Yes,No,none_listed,0,Latonya,black,Female,4,No,No,Yes,15,Yes,No,No,No,No,No,low
1204,Chicago,manufacturing,manager,0,No,private,Yes,Yes,Yes,Some,No,Yes,Some_college,0,Anne,white,Female,4,No,No,Yes,6,Yes,No,Yes,No,No,Yes,high
1204,Chicago,manufacturing,manager,0,No,private,Yes,Yes,Yes,Some,No,Yes,Some_college,0,Jill,white,Female,3,No,No,No,4,Yes,Yes,No,No,No,No,low
1204,Chicago,manufacturing,manager,0,No,private,Yes,Yes,Yes,Some,No,Yes,Some_college,0,Lakisha,black,Female,4,No,No,Yes,21,Yes,No,No,No,No,Yes,high
1204,Chicago,manufacturing,manager,0,No,private,Yes,Yes,Yes,Some,No,Yes,Some_college,0,Tamika,black,Female,4,No,No,No,13,Yes,No,No,No,No,No,low
1205,Chicago,wholesale_and_retail_trade,retail_sales,1,Yes,unknown,No,No,No,None,No,No,none_listed,0,Carrie,white,Female,4,No,No,No,5,Yes,Yes,No,No,No,Yes,low
1205,Chicago,wholesale_and_retail_trade,retail_sales,1,Yes,unknown,No,No,No,None,No,No,none_listed,0,Darnell,black,Male,3,No,No,No,7,Yes,No,Yes,No,No,Yes,high
1205,Chicago,wholesale_and_retail_trade,retail_sales,1,Yes,unknown,No,No,No,None,No,No,none_listed,0,Hakim,black,Male,1,No,No,No,4,Yes,Yes,No,No,No,Yes,low
1205,Chicago,wholesale_and_retail_trade,retail_sales,1,Yes,unknown,No,No,No,None,No,No,none_listed,0,Jay,white,Male,4,No,No,No,7,No,No,Yes,No,No,Yes,high
1206,Chicago,finance_insurance_real_estate,supervisor,0,No,unknown,Yes,No,No,None,Yes,No,none_listed,0,Kenya,black,Female,3,No,No,Yes,9,Yes,No,No,No,No,No,low
1206,Chicago,finance_insurance_real_estate,supervisor,0,No,unknown,Yes,No,No,None,Yes,No,none_listed,0,Kristen,white,Female,4,No,No,Yes,4,Yes,No,No,No,No,No,high
1206,Chicago,finance_insurance_real_estate,supervisor,0,No,unknown,Yes,No,No,None,Yes,No,none_listed,0,Laurie,white,Female,4,No,No,No,4,Yes,No,No,No,No,No,low
1206,Chicago,finance_insurance_real_estate,supervisor,0,No,unknown,Yes,No,No,None,Yes,No,none_listed,0,Tamika,black,Female,4,No,No,No,5,Yes,Yes,No,Yes,No,Yes,high
1207,Chicago,other_service,secretary,NA,No,unknown,Yes,No,Yes,2,Yes,No,Some_college,0,Allison,white,Female,4,No,No,No,4,Yes,Yes,Yes,No,No,Yes,high
1207,Chicago,other_service,secretary,NA,No,unknown,Yes,No,Yes,2,Yes,No,Some_college,0,Keisha,black,Female,4,No,No,No,5,Yes,No,Yes,No,No,Yes,high
1207,Chicago,other_service,secretary,NA,No,unknown,Yes,No,Yes,2,Yes,No,Some_college,0,Kristen,white,Female,4,No,No,Yes,4,Yes,No,No,No,No,No,low
1207,Chicago,other_service,secretary,NA,No,unknown,Yes,No,Yes,2,Yes,No,Some_college,0,Tamika,black,Female,4,No,No,No,4,Yes,Yes,No,No,No,No,low
1208,Chicago,wholesale_and_retail_trade,manager,NA,No,unknown,Yes,No,No,Some,No,No,none_listed,0,Sarah,white,Female,4,No,No,No,5,No,Yes,No,No,No,No,low
1208,Chicago,wholesale_and_retail_trade,manager,NA,No,unknown,Yes,No,No,Some,No,No,none_listed,0,Tremayne,black,Male,0,No,No,No,5,Yes,Yes,No,No,No,No,low
1209,Chicago,manufacturing,secretary,NA,No,unknown,Yes,No,No,None,Yes,No,none_listed,0,Anne,white,Female,4,No,No,No,6,Yes,No,Yes,No,No,Yes,high
1209,Chicago,manufacturing,secretary,NA,No,unknown,Yes,No,No,None,Yes,No,none_listed,0,Ebony,black,Female,3,No,No,Yes,6,Yes,No,No,No,No,No,low
1209,Chicago,manufacturing,secretary,NA,No,unknown,Yes,No,No,None,Yes,No,none_listed,0,Kenya,black,Female,4,No,No,Yes,6,Yes,No,Yes,No,No,Yes,high
1209,Chicago,manufacturing,secretary,NA,No,unknown,Yes,No,No,None,Yes,No,none_listed,0,Kristen,white,Female,4,No,No,Yes,7,Yes,No,No,No,No,No,low
1210,Chicago,business_and_personal_service,secretary,0,Yes,private,Yes,No,No,None,Yes,Yes,none_listed,0,Aisha,black,Female,4,No,No,No,5,Yes,No,No,No,No,Yes,high
1210,Chicago,business_and_personal_service,secretary,0,Yes,private,Yes,No,No,None,Yes,Yes,none_listed,0,Allison,white,Female,4,No,No,Yes,5,Yes,Yes,No,No,No,Yes,high
1210,Chicago,business_and_personal_service,secretary,0,Yes,private,Yes,No,No,None,Yes,Yes,none_listed,0,Carrie,white,Female,4,No,No,Yes,4,Yes,No,No,No,No,No,low
1210,Chicago,business_and_personal_service,secretary,0,Yes,private,Yes,No,No,None,Yes,Yes,none_listed,0,Keisha,black,Female,4,No,No,Yes,8,Yes,No,No,No,No,No,low
1212,Chicago,transportation_communication,manager,NA,Yes,unknown,Yes,Yes,No,None,No,No,none_listed,0,Allison,white,Female,2,No,No,No,6,No,No,No,No,No,No,low
1212,Chicago,transportation_communication,manager,NA,Yes,unknown,Yes,Yes,No,None,No,No,none_listed,1,Jermaine,black,Male,4,No,No,No,2,Yes,Yes,No,No,No,No,low
1212,Chicago,transportation_communication,manager,NA,Yes,unknown,Yes,Yes,No,None,No,No,none_listed,0,Leroy,black,Male,4,No,No,No,6,No,Yes,Yes,Yes,No,Yes,high
1212,Chicago,transportation_communication,manager,NA,Yes,unknown,Yes,Yes,No,None,No,No,none_listed,1,Neil,white,Male,3,No,No,Yes,6,Yes,No,Yes,No,No,Yes,high
1213,Chicago,business_and_personal_service,secretary,0,No,private,Yes,No,No,Some,Yes,No,none_listed,1,Jill,white,Female,4,No,No,Yes,4,Yes,No,No,No,No,No,low
1213,Chicago,business_and_personal_service,secretary,0,No,private,Yes,No,No,Some,Yes,No,none_listed,1,Kenya,black,Female,4,No,No,No,2,Yes,No,No,No,No,No,low
1213,Chicago,business_and_personal_service,secretary,0,No,private,Yes,No,No,Some,Yes,No,none_listed,0,Kristen,white,Female,4,No,No,No,5,Yes,Yes,Yes,No,No,Yes,high
1213,Chicago,business_and_personal_service,secretary,0,No,private,Yes,No,No,Some,Yes,No,none_listed,1,Latoya,black,Female,4,No,No,Yes,4,Yes,No,Yes,No,No,Yes,high
1214,Chicago,business_and_personal_service,manager,NA,No,unknown,Yes,No,No,None,Yes,No,none_listed,0,Jay,white,Male,4,No,No,No,3,Yes,Yes,No,No,No,No,low
1214,Chicago,business_and_personal_service,manager,NA,No,unknown,Yes,No,No,None,Yes,No,none_listed,0,Rasheed,black,Male,2,No,No,No,5,No,No,No,No,No,No,low
1215,Chicago,manufacturing,secretary,1,No,private,Yes,No,No,3,Yes,No,none_listed,0,Ebony,black,Female,4,No,No,Yes,6,Yes,No,No,No,No,No,low
1215,Chicago,manufacturing,secretary,1,No,private,Yes,No,No,3,Yes,No,none_listed,0,Jill,white,Female,4,No,No,No,6,Yes,No,No,No,No,No,low
1215,Chicago,manufacturing,secretary,1,No,private,Yes,No,No,3,Yes,No,none_listed,0,Kenya,black,Female,4,No,No,Yes,6,Yes,No,Yes,No,No,Yes,high
1215,Chicago,manufacturing,secretary,1,No,private,Yes,No,No,3,Yes,No,none_listed,0,Sarah,white,Female,4,No,No,Yes,6,Yes,No,Yes,No,No,Yes,high
1216,Chicago,wholesale_and_retail_trade,manager,NA,No,unknown,No,No,No,None,No,No,none_listed,0,Geoffrey,white,Male,4,No,No,No,4,No,Yes,No,No,No,No,low
1216,Chicago,wholesale_and_retail_trade,manager,NA,No,unknown,No,No,No,None,No,No,none_listed,0,Jay,white,Male,4,No,No,Yes,5,No,Yes,Yes,No,No,Yes,high
1216,Chicago,wholesale_and_retail_trade,manager,NA,No,unknown,No,No,No,None,No,No,none_listed,0,Latonya,black,Female,2,No,No,No,5,No,No,No,No,No,No,low
1216,Chicago,wholesale_and_retail_trade,manager,NA,No,unknown,No,No,No,None,No,No,none_listed,0,Tanisha,black,Female,3,No,No,Yes,5,Yes,No,Yes,No,No,Yes,high
1217,Chicago,other_service,supervisor,NA,No,unknown,Yes,No,No,Some,No,No,none_listed,0,Emily,white,Female,4,No,No,Yes,6,Yes,No,Yes,No,No,Yes,high
1217,Chicago,other_service,supervisor,NA,No,unknown,Yes,No,No,Some,No,No,none_listed,0,Kristen,white,Female,4,No,No,No,6,Yes,No,No,No,No,No,low
1217,Chicago,other_service,supervisor,NA,No,unknown,Yes,No,No,Some,No,No,none_listed,0,Latoya,black,Female,4,No,No,Yes,6,Yes,No,No,No,No,No,low
1217,Chicago,other_service,supervisor,NA,No,unknown,Yes,No,No,Some,No,No,none_listed,0,Tamika,black,Female,4,No,No,Yes,6,Yes,No,Yes,No,No,Yes,high
1218,Chicago,business_and_personal_service,sales_rep,0,No,unknown,No,No,No,None,No,No,none_listed,0,Brendan,white,Male,2,No,No,No,4,No,Yes,No,No,No,No,low
1218,Chicago,business_and_personal_service,sales_rep,0,No,unknown,No,No,No,None,No,No,none_listed,0,Rasheed,black,Male,2,No,No,No,5,Yes,No,No,No,No,No,low
1219,Chicago,other_service,secretary,1,Yes,nonprofit,Yes,No,No,Some,Yes,No,none_listed,0,Jill,white,Female,4,No,No,No,6,Yes,Yes,No,No,No,No,low
1219,Chicago,other_service,secretary,1,Yes,nonprofit,Yes,No,No,Some,Yes,No,none_listed,0,Latoya,black,Female,4,No,No,Yes,4,Yes,No,No,No,No,No,low
1219,Chicago,other_service,secretary,1,Yes,nonprofit,Yes,No,No,Some,Yes,No,none_listed,0,Laurie,white,Female,4,No,No,No,5,Yes,Yes,Yes,No,No,Yes,high
1219,Chicago,other_service,secretary,1,Yes,nonprofit,Yes,No,No,Some,Yes,No,none_listed,0,Tamika,black,Female,4,No,No,Yes,7,Yes,Yes,No,No,No,Yes,high
1220,Chicago,other_service,manager,0,No,nonprofit,Yes,No,Yes,None,Yes,No,college,0,Carrie,white,Female,4,No,No,Yes,6,Yes,No,Yes,No,No,Yes,high
1220,Chicago,other_service,manager,0,No,nonprofit,Yes,No,Yes,None,Yes,No,college,0,Ebony,black,Female,4,No,No,Yes,6,Yes,No,No,No,No,No,low
1220,Chicago,other_service,manager,0,No,nonprofit,Yes,No,Yes,None,Yes,No,college,0,Kenya,black,Female,4,No,No,Yes,6,Yes,No,Yes,No,No,Yes,high
1220,Chicago,other_service,manager,0,No,nonprofit,Yes,No,Yes,None,Yes,No,college,0,Kristen,white,Female,4,No,No,Yes,14,Yes,No,No,No,No,No,low
1221,Chicago,finance_insurance_real_estate,sales_rep,0,Yes,private,Yes,Yes,No,None,No,No,none_listed,0,Ebony,black,Female,4,No,No,No,2,Yes,Yes,Yes,No,No,Yes,high
1221,Chicago,finance_insurance_real_estate,sales_rep,0,Yes,private,Yes,Yes,No,None,No,No,none_listed,0,Todd,white,Male,4,No,No,Yes,3,Yes,Yes,Yes,No,No,Yes,high
1222,Chicago,other_service,secretary,0,Yes,private,Yes,No,No,3,Yes,No,none_listed,0,Aisha,black,Female,4,No,No,Yes,4,Yes,No,Yes,No,No,No,low
1222,Chicago,other_service,secretary,0,Yes,private,Yes,No,No,3,Yes,No,none_listed,0,Allison,white,Female,4,No,No,No,4,Yes,Yes,No,No,No,No,low
1222,Chicago,other_service,secretary,0,Yes,private,Yes,No,No,3,Yes,No,none_listed,0,Carrie,white,Female,4,No,No,Yes,4,Yes,Yes,No,No,No,Yes,high
1222,Chicago,other_service,secretary,0,Yes,private,Yes,No,No,3,Yes,No,none_listed,0,Latoya,black,Female,4,No,No,Yes,3,Yes,Yes,No,No,No,Yes,high
1223,Chicago,other_service,secretary,NA,Yes,unknown,Yes,No,No,None,Yes,No,none_listed,0,Laurie,white,Female,2,No,No,Yes,2,Yes,No,Yes,No,No,No,low
1223,Chicago,other_service,secretary,NA,Yes,unknown,Yes,No,No,None,Yes,No,none_listed,0,Sarah,white,Female,3,No,No,Yes,4,Yes,No,Yes,No,No,Yes,high
1223,Chicago,other_service,secretary,NA,Yes,unknown,Yes,No,No,None,Yes,No,none_listed,0,Tamika,black,Female,3,No,No,Yes,2,Yes,No,Yes,Yes,No,Yes,high
1223,Chicago,other_service,secretary,NA,Yes,unknown,Yes,No,No,None,Yes,No,none_listed,0,Tanisha,black,Female,3,No,No,Yes,5,Yes,No,No,No,No,No,low
1224,Chicago,business_and_personal_service,clerical,0,Yes,private,Yes,No,No,None,Yes,No,none_listed,0,Carrie,white,Female,3,No,No,No,20,Yes,Yes,Yes,No,No,Yes,high
1224,Chicago,business_and_personal_service,clerical,0,Yes,private,Yes,No,No,None,Yes,No,none_listed,0,Keisha,black,Female,3,No,No,Yes,2,Yes,Yes,Yes,Yes,No,Yes,high
1224,Chicago,business_and_personal_service,clerical,0,Yes,private,Yes,No,No,None,Yes,No,none_listed,0,Latonya,black,Female,4,No,No,Yes,5,Yes,No,No,No,No,No,low
1224,Chicago,business_and_personal_service,clerical,0,Yes,private,Yes,No,No,None,Yes,No,none_listed,0,Sarah,white,Female,4,No,No,No,3,Yes,No,No,No,No,No,low
1225,Chicago,wholesale_and_retail_trade,retail_sales,0,No,private,No,No,No,None,No,No,none_listed,1,Leroy,black,Male,4,No,No,No,2,Yes,Yes,No,No,No,No,low
1225,Chicago,wholesale_and_retail_trade,retail_sales,0,No,private,No,No,No,None,No,No,none_listed,1,Neil,white,Male,4,No,No,No,6,No,Yes,No,No,No,No,low
1226,Chicago,other_service,clerical,NA,No,unknown,Yes,No,No,2,Yes,No,none_listed,0,Aisha,black,Female,4,No,No,Yes,5,Yes,No,Yes,No,No,Yes,high
1226,Chicago,other_service,clerical,NA,No,unknown,Yes,No,No,2,Yes,No,none_listed,0,Anne,white,Female,4,No,No,Yes,4,Yes,No,No,No,No,No,low
1226,Chicago,other_service,clerical,NA,No,unknown,Yes,No,No,2,Yes,No,none_listed,0,Latoya,black,Female,4,No,No,No,4,Yes,No,No,No,No,No,low
1226,Chicago,other_service,clerical,NA,No,unknown,Yes,No,No,2,Yes,No,none_listed,0,Meredith,white,Female,3,No,No,Yes,3,Yes,Yes,Yes,Yes,No,Yes,high
1227,Chicago,business_and_personal_service,secretary,0,Yes,private,Yes,No,No,None,Yes,No,none_listed,0,Kenya,black,Female,4,No,No,Yes,11,Yes,No,No,No,No,Yes,high
1227,Chicago,business_and_personal_service,secretary,0,Yes,private,Yes,No,No,None,Yes,No,none_listed,1,Kristen,white,Female,4,No,No,No,15,Yes,No,No,No,No,No,low
1227,Chicago,business_and_personal_service,secretary,0,Yes,private,Yes,No,No,None,Yes,No,none_listed,0,Lakisha,black,Female,2,No,No,No,14,No,No,No,No,No,No,low
1227,Chicago,business_and_personal_service,secretary,0,Yes,private,Yes,No,No,None,Yes,No,none_listed,1,Meredith,white,Female,4,No,No,Yes,10,Yes,No,No,No,No,Yes,high
1228,Chicago,wholesale_and_retail_trade,manager,0,No,private,No,No,No,None,No,No,none_listed,0,Carrie,white,Female,4,No,No,Yes,4,No,Yes,Yes,No,No,Yes,high
1228,Chicago,wholesale_and_retail_trade,manager,0,No,private,No,No,No,None,No,No,none_listed,0,Tremayne,black,Male,0,No,No,No,4,Yes,Yes,Yes,No,No,Yes,high
1229,Chicago,business_and_personal_service,retail_sales,0,Yes,private,Yes,No,Yes,3,Yes,No,high_school_grad,0,Jill,white,Female,3,No,No,Yes,4,Yes,No,Yes,No,No,Yes,high
1229,Chicago,business_and_personal_service,retail_sales,0,Yes,private,Yes,No,Yes,3,Yes,No,high_school_grad,0,Kristen,white,Female,2,No,No,No,5,Yes,No,No,No,No,No,low
1229,Chicago,business_and_personal_service,retail_sales,0,Yes,private,Yes,No,Yes,3,Yes,No,high_school_grad,0,Latoya,black,Female,3,No,No,Yes,3,Yes,No,Yes,Yes,No,Yes,high
1229,Chicago,business_and_personal_service,retail_sales,0,Yes,private,Yes,No,Yes,3,Yes,No,high_school_grad,0,Tamika,black,Female,3,No,No,Yes,6,Yes,No,No,No,No,No,low
1230,Chicago,finance_insurance_real_estate,secretary,0,No,public,Yes,No,No,None,Yes,No,none_listed,0,Carrie,white,Female,4,No,No,No,7,Yes,No,No,Yes,No,Yes,high
1230,Chicago,finance_insurance_real_estate,secretary,0,No,public,Yes,No,No,None,Yes,No,none_listed,0,Emily,white,Female,3,No,No,Yes,6,Yes,No,No,No,No,Yes,low
